app_id,order,ctx0,ctx1,ctx2,ctx3,next_op,count,prob
4,4,32,3,4,5,2,29,1.000000
4,4,32,5,2,3,4,6,1.000000
4,4,32,5,2,23,4,4,1.000000
4,4,32,5,2,24,40,4,1.000000
4,4,32,5,2,32,33,1,1.000000
4,4,32,5,2,33,27,2,0.666667
4,4,32,5,2,33,39,1,0.333333
4,4,32,23,4,5,2,31,1.000000
4,4,32,32,3,4,5,30,1.000000
4,4,32,32,33,34,35,2,1.000000
4,4,32,33,27,4,5,29,1.000000
4,4,32,33,28,4,5,6,1.000000
4,4,32,33,34,35,36,7,1.000000
4,4,32,33,39,4,5,3,1.000000
4,4,32,34,35,36,37,11,1.000000
4,4,33,2,23,4,5,1,1.000000
4,4,33,2,24,40,4,1,1.000000
4,4,33,2,33,28,4,1,1.000000
4,4,33,27,4,5,31,57,0.416058
4,4,33,27,4,5,29,49,0.357664
4,4,33,27,4,5,2,26,0.189781
4,4,33,27,4,5,23,3,0.021898
4,4,33,27,4,5,24,2,0.014599
4,4,33,28,4,5,31,49,0.844828
4,4,33,28,4,5,24,4,0.068966
4,4,33,28,4,5,23,3,0.051724
4,4,33,28,4,5,2,2,0.034483
4,4,33,32,34,35,36,11,1.000000
4,4,33,34,35,36,37,105,1.000000
4,4,33,39,4,5,31,51,0.944444
4,4,33,39,4,5,2,1,0.018519
4,4,33,39,4,5,23,1,0.018519
4,4,33,39,4,5,24,1,0.018519
4,4,34,35,36,37,38,116,1.000000
4,4,35,36,37,38,2,72,0.626087
4,4,35,36,37,38,37,26,0.226087
4,4,35,36,37,38,31,11,0.095652
4,4,35,36,37,38,25,4,0.034783
4,4,35,36,37,38,33,2,0.017391
4,4,36,37,38,2,3,32,0.444444
4,4,36,37,38,2,23,17,0.236111
4,4,36,37,38,2,24,14,0.194444
4,4,36,37,38,2,32,5,0.069444
4,4,36,37,38,2,33,3,0.041667
4,4,36,37,38,2,25,1,0.013889
4,4,36,37,38,25,2,2,0.500000
4,4,36,37,38,25,27,2,0.500000
4,4,36,37,38,31,33,5,0.454545
4,4,36,37,38,31,28,4,0.363636
4,4,36,37,38,31,2,2,0.181818
4,4,36,37,38,33,28,2,1.000000
4,4,36,37,38,37,38,26,1.000000
4,4,37,38,2,3,4,41,1.000000
4,4,37,38,2,23,4,22,1.000000
4,4,37,38,2,24,40,18,1.000000
4,4,37,38,2,25,22,1,1.000000
4,4,37,38,2,32,33,4,0.571429
4,4,37,38,2,32,23,2,0.285714
4,4,37,38,2,32,32,1,0.142857
4,4,37,38,2,33,27,5,0.625000
4,4,37,38,2,33,28,1,0.125000
4,4,37,38,2,33,34,1,0.125000
4,4,37,38,2,33,39,1,0.125000
4,4,37,38,25,2,24,1,0.500000
4,4,37,38,25,2,33,1,0.500000
4,4,37,38,25,27,4,2,1.000000
4,4,37,38,31,2,3,1,0.500000
4,4,37,38,31,2,33,1,0.500000
4,4,37,38,31,28,4,4,1.000000
4,4,37,38,31,33,2,3,0.600000
4,4,37,38,31,33,27,1,0.200000
4,4,37,38,31,33,39,1,0.200000
4,4,37,38,33,28,4,2,1.000000
4,4,37,38,37,38,2,25,1.000000
4,4,38,2,3,4,5,41,1.000000
4,4,38,2,23,4,5,22,1.000000
4,4,38,2,24,40,4,18,1.000000
4,4,38,2,25,22,21,1,1.000000
4,4,38,2,32,23,4,2,1.000000
4,4,38,2,32,32,3,1,1.000000
4,4,38,2,32,33,27,3,0.750000
4,4,38,2,32,33,39,1,0.250000
4,4,38,2,33,27,4,5,1.000000
4,4,38,2,33,28,4,1,1.000000
4,4,38,2,33,34,35,1,1.000000
4,4,38,2,33,39,4,1,1.000000
4,4,38,25,2,24,40,1,1.000000
4,4,38,25,2,33,34,1,1.000000
4,4,38,25,27,4,5,2,1.000000
4,4,38,31,2,3,4,1,1.000000
4,4,38,31,2,33,39,1,1.000000
4,4,38,31,28,4,5,4,1.000000
4,4,38,31,33,2,23,1,0.333333
4,4,38,31,33,2,24,1,0.333333
4,4,38,31,33,2,33,1,0.333333
4,4,38,31,33,27,4,1,1.000000
4,4,38,31,33,39,4,1,1.000000
4,4,38,33,28,4,5,2,1.000000
4,4,38,37,38,2,3,9,0.360000
4,4,38,37,38,2,23,5,0.200000
4,4,38,37,38,2,33,5,0.200000
4,4,38,37,38,2,24,4,0.160000
4,4,38,37,38,2,32,2,0.080000
4,4,39,4,5,2,3,1,1.000000
4,4,39,4,5,23,4,1,1.000000
4,4,39,4,5,24,40,1,1.000000
4,4,39,4,5,31,2,48,0.941176
4,4,39,4,5,31,3,3,0.058824
4,4,40,4,5,2,3,4,0.444444
4,4,40,4,5,2,23,2,0.222222
4,4,40,4,5,2,24,2,0.222222
4,4,40,4,5,2,25,1,0.111111
4,4,40,4,5,4,5,2,1.000000
4,4,40,4,5,6,7,14,1.000000
4,4,40,4,5,8,5,7,1.000000
4,4,40,4,5,9,5,1,1.000000
4,4,40,4,5,10,5,10,1.000000
4,4,40,4,5,14,31,57,0.982759
4,4,40,4,5,14,2,1,0.017241
4,4,40,4,5,18,31,59,0.627660
4,4,40,4,5,18,19,17,0.180851
4,4,40,4,5,18,20,10,0.106383
4,4,40,4,5,18,14,6,0.063830
4,4,40,4,5,18,2,2,0.021277
4,4,40,4,5,22,31,68,1.000000
4,4,40,4,5,23,4,4,1.000000
4,4,40,4,5,30,5,14,1.000000
4,4,40,4,5,31,2,59,1.000000
4,4,40,4,5,40,4,1,1.000000
4,4,40,4,5,41,2,22,1.000000
4,4,41,2,3,4,5,33,1.000000
4,4,41,2,23,4,5,26,1.000000
4,4,41,2,24,40,4,11,1.000000
4,4,41,2,25,22,21,1,1.000000
4,4,41,2,32,23,4,2,1.000000
4,4,41,2,32,32,3,2,1.000000
4,4,41,2,32,33,27,1,0.500000
4,4,41,2,32,33,34,1,0.500000
4,4,41,2,33,27,4,2,1.000000
4,4,41,2,33,28,4,1,1.000000
4,4,41,2,33,34,35,3,1.000000
4,4,41,2,33,39,4,4,1.000000
